Wed Feb 17 11:33:32 UTC 2010, 3794, 63, Charging
Wed Feb 17 11:33:47 UTC 2010, 3793, 63, Charging
Wed Feb 17 11:34:02 UTC 2010, 3793, 63, Charging
Wed Feb 17 11:34:17 UTC 2010, 3795, 63, Charging
Wed Feb 17 11:34:32 UTC 2010, 3794, 63, Charging
Wed Feb 17 11:34:47 UTC 2010, 3795, 63, Charging
Wed Feb 17 11:35:02 UTC 2010, 3786, 62, Charging
Wed Feb 17 11:35:17 UTC 2010, 3777, 61, Charging
Wed Feb 17 11:35:32 UTC 2010, 3796, 63, Charging
Wed Feb 17 11:35:47 UTC 2010, 3795, 63, Charging
Wed Feb 17 11:36:02 UTC 2010, 3797, 64, Charging
Wed Feb 17 11:36:17 UTC 2010, 3796, 63, Charging
Wed Feb 17 11:36:32 UTC 2010, 3781, 62, Charging
Wed Feb 17 11:36:47 UTC 2010, 3788, 62, Charging
Wed Feb 17 11:37:03 UTC 2010, 3782, 62, Charging
Wed Feb 17 11:37:18 UTC 2010, 3785, 62, Charging
Wed Feb 17 11:37:33 UTC 2010, 3794, 63, Charging
Wed Feb 17 11:37:48 UTC 2010, 3777, 61, Charging
Wed Feb 17 11:38:03 UTC 2010, 3799, 64, Charging
Wed Feb 17 11:38:18 UTC 2010, 3800, 64, Charging
Wed Feb 17 11:38:33 UTC 2010, 3801, 64, Charging
Wed Feb 17 11:38:48 UTC 2010, 3802, 64, Charging
Wed Feb 17 11:39:03 UTC 2010, 3743, 55, Charging
Wed Feb 17 11:39:18 UTC 2010, 3800, 64, Charging
Wed Feb 17 11:39:32 UTC 2010, 3770, 60, Charging
Wed Feb 17 11:39:48 UTC 2010, 3719, 51, Charging
Wed Feb 17 11:40:03 UTC 2010, 3716, 50, Charging
Wed Feb 17 11:40:18 UTC 2010, 3712, 49, Charging
Wed Feb 17 11:40:33 UTC 2010, 3725, 52, Charging
Wed Feb 17 11:40:48 UTC 2010, 3773, 61, Charging
Wed Feb 17 11:41:03 UTC 2010, 3716, 50, Charging
Wed Feb 17 11:41:18 UTC 2010, 3800, 64, Charging
Wed Feb 17 11:41:33 UTC 2010, 3772, 61, Charging
Wed Feb 17 11:41:48 UTC 2010, 3795, 63, Charging
Wed Feb 17 11:42:03 UTC 2010, 3803, 64, Charging
Wed Feb 17 11:42:18 UTC 2010, 3805, 65, Charging
Wed Feb 17 11:42:33 UTC 2010, 3717, 50, Charging
Wed Feb 17 11:42:48 UTC 2010, 3797, 64, Charging
Wed Feb 17 11:43:03 UTC 2010, 3804, 64, Charging
Wed Feb 17 11:43:18 UTC 2010, 3790, 63, Charging
Wed Feb 17 11:43:33 UTC 2010, 3775, 61, Charging
Wed Feb 17 11:43:48 UTC 2010, 3725, 52, Charging
Wed Feb 17 11:44:03 UTC 2010, 3801, 64, Charging
Wed Feb 17 11:44:19 UTC 2010, 3805, 65, Charging
Wed Feb 17 11:44:34 UTC 2010, 3804, 64, Charging
Wed Feb 17 11:44:49 UTC 2010, 3785, 62, Charging
Wed Feb 17 11:45:04 UTC 2010, 3799, 64, Charging
Wed Feb 17 11:45:19 UTC 2010, 3806, 65, Charging
Wed Feb 17 11:45:34 UTC 2010, 3809, 65, Charging
Wed Feb 17 11:45:49 UTC 2010, 3723, 51, Charging
Wed Feb 17 11:46:04 UTC 2010, 3785, 62, Charging
Wed Feb 17 11:46:19 UTC 2010, 3718, 50, Charging
Wed Feb 17 11:46:34 UTC 2010, 3742, 55, Charging
Wed Feb 17 11:46:49 UTC 2010, 3786, 62, Charging
Wed Feb 17 11:47:04 UTC 2010, 3785, 62, Charging
Wed Feb 17 11:47:19 UTC 2010, 3744, 56, Charging
Wed Feb 17 11:47:34 UTC 2010, 3806, 65, Charging
Wed Feb 17 11:47:49 UTC 2010, 3809, 65, Charging
Wed Feb 17 11:48:04 UTC 2010, 3758, 58, Charging
Wed Feb 17 11:48:19 UTC 2010, 3799, 64, Charging
Wed Feb 17 11:48:35 UTC 2010, 3807, 65, Charging
Wed Feb 17 11:48:50 UTC 2010, 3814, 66, Charging
Wed Feb 17 11:49:05 UTC 2010, 3813, 65, Charging
Wed Feb 17 11:49:20 UTC 2010, 3811, 65, Charging
Wed Feb 17 11:49:35 UTC 2010, 3815, 66, Charging
Wed Feb 17 11:49:50 UTC 2010, 3812, 65, Charging
Wed Feb 17 11:50:05 UTC 2010, 3818, 66, Charging
Wed Feb 17 11:50:20 UTC 2010, 3793, 63, Charging
Wed Feb 17 11:50:35 UTC 2010, 3734, 54, Charging
Wed Feb 17 11:50:50 UTC 2010, 3815, 66, Charging
Wed Feb 17 11:51:05 UTC 2010, 3820, 66, Charging
Wed Feb 17 11:51:20 UTC 2010, 3821, 66, Charging
Wed Feb 17 11:51:35 UTC 2010, 3806, 65, Charging
Wed Feb 17 11:51:50 UTC 2010, 3819, 66, Charging
Wed Feb 17 11:52:05 UTC 2010, 3801, 64, Charging
Wed Feb 17 11:52:21 UTC 2010, 3822, 67, Charging
Wed Feb 17 11:52:36 UTC 2010, 3823, 67, Charging
Wed Feb 17 11:52:51 UTC 2010, 3824, 67, Charging
Wed Feb 17 11:53:06 UTC 2010, 3818, 66, Charging
Wed Feb 17 11:53:21 UTC 2010, 3825, 67, Charging
Wed Feb 17 11:53:36 UTC 2010, 3821, 66, Charging
Wed Feb 17 11:53:51 UTC 2010, 3826, 67, Charging
Wed Feb 17 11:54:06 UTC 2010, 3826, 67, Charging
Wed Feb 17 11:54:21 UTC 2010, 3823, 67, Charging
Wed Feb 17 11:54:36 UTC 2010, 3813, 65, Charging
Wed Feb 17 11:54:51 UTC 2010, 3828, 67, Charging
Wed Feb 17 11:55:06 UTC 2010, 3829, 67, Charging
Wed Feb 17 11:55:21 UTC 2010, 3830, 68, Charging
Wed Feb 17 11:55:36 UTC 2010, 3830, 68, Charging
Wed Feb 17 11:55:51 UTC 2010, 3831, 68, Charging
Wed Feb 17 11:56:06 UTC 2010, 3827, 67, Charging
Wed Feb 17 11:56:21 UTC 2010, 3831, 68, Charging
Wed Feb 17 11:56:36 UTC 2010, 3833, 68, Charging
Wed Feb 17 11:56:52 UTC 2010, 3835, 68, Charging
Wed Feb 17 11:57:07 UTC 2010, 3828, 67, Charging
Wed Feb 17 11:57:22 UTC 2010, 3835, 68, Charging
Wed Feb 17 11:57:37 UTC 2010, 3835, 68, Charging
Wed Feb 17 11:57:52 UTC 2010, 3836, 68, Charging
Wed Feb 17 11:58:07 UTC 2010, 3836, 68, Charging
Wed Feb 17 11:58:22 UTC 2010, 3838, 68, Charging
Wed Feb 17 11:58:37 UTC 2010, 3838, 68, Charging
Wed Feb 17 11:58:52 UTC 2010, 3834, 68, Charging
Wed Feb 17 11:59:07 UTC 2010, 3839, 69, Charging
Wed Feb 17 11:59:22 UTC 2010, 3839, 69, Charging
Wed Feb 17 11:59:37 UTC 2010, 3837, 68, Charging
Wed Feb 17 11:59:52 UTC 2010, 3841, 69, Charging
Wed Feb 17 12:00:07 UTC 2010, 3840, 69, Charging
Wed Feb 17 12:00:22 UTC 2010, 3833, 68, Charging
Wed Feb 17 12:00:37 UTC 2010, 3842, 69, Charging
Wed Feb 17 12:00:53 UTC 2010, 3843, 69, Charging
Wed Feb 17 12:01:08 UTC 2010, 3843, 69, Charging
Wed Feb 17 12:01:23 UTC 2010, 3829, 67, Charging
Wed Feb 17 12:01:38 UTC 2010, 3822, 67, Charging
Wed Feb 17 12:01:53 UTC 2010, 3844, 69, Charging
Wed Feb 17 12:02:08 UTC 2010, 3772, 61, Charging
Wed Feb 17 12:02:23 UTC 2010, 3843, 69, Charging
Wed Feb 17 12:02:37 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:02:53 UTC 2010, 3839, 69, Charging
Wed Feb 17 12:03:08 UTC 2010, 3844, 69, Charging
Wed Feb 17 12:03:23 UTC 2010, 3823, 67, Charging
Wed Feb 17 12:03:38 UTC 2010, 3826, 67, Charging
Wed Feb 17 12:03:53 UTC 2010, 3751, 57, Charging
Wed Feb 17 12:04:08 UTC 2010, 3810, 65, Charging
Wed Feb 17 12:04:23 UTC 2010, 3787, 62, Charging
Wed Feb 17 12:04:38 UTC 2010, 3840, 69, Charging
Wed Feb 17 12:04:53 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:05:08 UTC 2010, 3841, 69, Charging
Wed Feb 17 12:05:23 UTC 2010, 3769, 60, Charging
Wed Feb 17 12:05:38 UTC 2010, 3781, 62, Charging
Wed Feb 17 12:05:53 UTC 2010, 3797, 64, Charging
Wed Feb 17 12:06:08 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:06:23 UTC 2010, 3789, 63, Charging
Wed Feb 17 12:06:38 UTC 2010, 3847, 70, Charging
Wed Feb 17 12:06:53 UTC 2010, 3847, 70, Charging
Wed Feb 17 12:07:08 UTC 2010, 3847, 70, Charging
Wed Feb 17 12:07:24 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:07:39 UTC 2010, 3827, 67, Charging
Wed Feb 17 12:07:54 UTC 2010, 3837, 68, Charging
Wed Feb 17 12:08:09 UTC 2010, 3850, 70, Charging
Wed Feb 17 12:08:24 UTC 2010, 3777, 61, Charging
Wed Feb 17 12:08:39 UTC 2010, 3727, 52, Charging
Wed Feb 17 12:08:54 UTC 2010, 3842, 69, Charging
Wed Feb 17 12:09:09 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:09:24 UTC 2010, 3851, 70, Charging
Wed Feb 17 12:09:39 UTC 2010, 3796, 63, Charging
Wed Feb 17 12:09:54 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:10:09 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:10:24 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:10:39 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:10:54 UTC 2010, 3830, 68, Charging
Wed Feb 17 12:11:09 UTC 2010, 3852, 70, Charging
Wed Feb 17 12:11:24 UTC 2010, 3853, 70, Charging
Wed Feb 17 12:11:39 UTC 2010, 3792, 63, Charging
Wed Feb 17 12:11:55 UTC 2010, 3771, 60, Charging
Wed Feb 17 12:12:10 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:12:25 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:12:40 UTC 2010, 3784, 62, Charging
Wed Feb 17 12:12:55 UTC 2010, 3852, 70, Charging
Wed Feb 17 12:13:10 UTC 2010, 3834, 68, Charging
Wed Feb 17 12:13:25 UTC 2010, 3797, 64, Charging
Wed Feb 17 12:13:40 UTC 2010, 3833, 68, Charging
Wed Feb 17 12:13:55 UTC 2010, 3816, 66, Charging
Wed Feb 17 12:14:10 UTC 2010, 3833, 68, Charging
Wed Feb 17 12:14:25 UTC 2010, 3841, 69, Charging
Wed Feb 17 12:14:40 UTC 2010, 3856, 71, Charging
Wed Feb 17 12:14:55 UTC 2010, 3848, 70, Charging
Wed Feb 17 12:15:10 UTC 2010, 3825, 67, Charging
Wed Feb 17 12:15:25 UTC 2010, 3835, 68, Charging
Wed Feb 17 12:15:40 UTC 2010, 3766, 60, Charging
Wed Feb 17 12:15:55 UTC 2010, 3856, 71, Charging
Wed Feb 17 12:16:10 UTC 2010, 3783, 62, Charging
Wed Feb 17 12:16:26 UTC 2010, 3813, 65, Charging
Wed Feb 17 12:16:41 UTC 2010, 3857, 71, Charging
Wed Feb 17 12:16:56 UTC 2010, 3858, 71, Charging
Wed Feb 17 12:17:11 UTC 2010, 3860, 71, Charging
Wed Feb 17 12:17:26 UTC 2010, 3861, 71, Charging
Wed Feb 17 12:17:41 UTC 2010, 3814, 66, Charging
Wed Feb 17 12:17:56 UTC 2010, 3857, 71, Charging
Wed Feb 17 12:18:11 UTC 2010, 3860, 71, Charging
Wed Feb 17 12:18:26 UTC 2010, 3862, 71, Charging
Wed Feb 17 12:18:41 UTC 2010, 3760, 59, Charging
Wed Feb 17 12:18:56 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:19:11 UTC 2010, 3857, 71, Charging
Wed Feb 17 12:19:26 UTC 2010, 3859, 71, Charging
Wed Feb 17 12:19:41 UTC 2010, 3759, 59, Charging
Wed Feb 17 12:19:57 UTC 2010, 3860, 71, Charging
Wed Feb 17 12:20:12 UTC 2010, 3834, 68, Charging
Wed Feb 17 12:20:27 UTC 2010, 3770, 60, Charging
Wed Feb 17 12:20:42 UTC 2010, 3793, 63, Charging
Wed Feb 17 12:20:57 UTC 2010, 3836, 68, Charging
Wed Feb 17 12:21:12 UTC 2010, 3763, 60, Charging
Wed Feb 17 12:21:27 UTC 2010, 3853, 70, Charging
Wed Feb 17 12:21:42 UTC 2010, 3836, 68, Charging
Wed Feb 17 12:21:57 UTC 2010, 3776, 61, Charging
Wed Feb 17 12:22:12 UTC 2010, 3861, 71, Charging
Wed Feb 17 12:22:27 UTC 2010, 3857, 71, Charging
Wed Feb 17 12:22:42 UTC 2010, 3865, 72, Charging
Wed Feb 17 12:22:57 UTC 2010, 3835, 68, Charging
Wed Feb 17 12:23:12 UTC 2010, 3793, 63, Charging
Wed Feb 17 12:23:27 UTC 2010, 3850, 70, Charging
Wed Feb 17 12:23:42 UTC 2010, 3803, 64, Charging
Wed Feb 17 12:23:57 UTC 2010, 3863, 71, Charging
Wed Feb 17 12:24:12 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:24:28 UTC 2010, 3864, 72, Charging
Wed Feb 17 12:24:43 UTC 2010, 3863, 71, Charging
Wed Feb 17 12:24:58 UTC 2010, 3867, 72, Charging
Wed Feb 17 12:25:13 UTC 2010, 3846, 69, Charging
Wed Feb 17 12:25:28 UTC 2010, 3864, 72, Charging
Wed Feb 17 12:25:43 UTC 2010, 3757, 58, Charging
Wed Feb 17 12:25:58 UTC 2010, 3868, 72, Charging
Wed Feb 17 12:26:13 UTC 2010, 3767, 60, Charging
Wed Feb 17 12:26:28 UTC 2010, 3866, 72, Charging
Wed Feb 17 12:26:43 UTC 2010, 3800, 64, Charging
Wed Feb 17 12:26:58 UTC 2010, 3868, 72, Charging
Wed Feb 17 12:27:13 UTC 2010, 3862, 71, Charging
Wed Feb 17 12:27:28 UTC 2010, 3859, 71, Charging
Wed Feb 17 12:27:43 UTC 2010, 3809, 65, Charging
Wed Feb 17 12:27:58 UTC 2010, 3830, 68, Charging
Wed Feb 17 12:28:13 UTC 2010, 3846, 69, Charging
Wed Feb 17 12:28:28 UTC 2010, 3847, 70, Charging
Wed Feb 17 12:28:44 UTC 2010, 3841, 69, Charging
Wed Feb 17 12:28:59 UTC 2010, 3869, 72, Charging
Wed Feb 17 12:29:14 UTC 2010, 3871, 72, Charging
Wed Feb 17 12:29:29 UTC 2010, 3843, 69, Charging
Wed Feb 17 12:29:44 UTC 2010, 3765, 60, Charging
Wed Feb 17 12:29:59 UTC 2010, 3866, 72, Charging
Wed Feb 17 12:30:14 UTC 2010, 3872, 73, Charging
Wed Feb 17 12:30:29 UTC 2010, 3784, 62, Charging
Wed Feb 17 12:30:44 UTC 2010, 3781, 62, Charging
Wed Feb 17 12:30:59 UTC 2010, 3868, 72, Charging
Wed Feb 17 12:31:14 UTC 2010, 3869, 72, Charging
Wed Feb 17 12:31:29 UTC 2010, 3775, 61, Charging
Wed Feb 17 12:31:44 UTC 2010, 3840, 69, Charging
Wed Feb 17 12:31:59 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:32:14 UTC 2010, 3869, 72, Charging
Wed Feb 17 12:32:29 UTC 2010, 3867, 72, Charging
Wed Feb 17 12:32:44 UTC 2010, 3871, 72, Charging
Wed Feb 17 12:32:59 UTC 2010, 3824, 67, Charging
Wed Feb 17 12:33:15 UTC 2010, 3852, 70, Charging
Wed Feb 17 12:33:30 UTC 2010, 3874, 73, Charging
Wed Feb 17 12:33:45 UTC 2010, 3806, 65, Charging
Wed Feb 17 12:33:59 UTC 2010, 3785, 62, Charging
Wed Feb 17 12:34:15 UTC 2010, 3864, 72, Charging
Wed Feb 17 12:34:30 UTC 2010, 3871, 72, Charging
Wed Feb 17 12:34:45 UTC 2010, 3870, 72, Charging
Wed Feb 17 12:35:00 UTC 2010, 3863, 71, Charging
Wed Feb 17 12:35:15 UTC 2010, 3842, 69, Charging
Wed Feb 17 12:35:30 UTC 2010, 3850, 70, Charging
Wed Feb 17 12:35:45 UTC 2010, 3777, 61, Charging
Wed Feb 17 12:36:00 UTC 2010, 3872, 73, Charging
Wed Feb 17 12:36:15 UTC 2010, 3868, 72, Charging
Wed Feb 17 12:36:30 UTC 2010, 3852, 70, Charging
Wed Feb 17 12:36:45 UTC 2010, 3868, 72, Charging
Wed Feb 17 12:37:00 UTC 2010, 3849, 70, Charging
Wed Feb 17 12:37:15 UTC 2010, 3857, 71, Charging
Wed Feb 17 12:37:30 UTC 2010, 3873, 73, Charging
Wed Feb 17 12:37:45 UTC 2010, 3835, 68, Charging
Wed Feb 17 12:38:00 UTC 2010, 3873, 73, Charging
Wed Feb 17 12:38:15 UTC 2010, 3874, 73, Charging
Wed Feb 17 12:38:30 UTC 2010, 3855, 71, Charging
Wed Feb 17 12:38:46 UTC 2010, 3873, 73, Charging
Wed Feb 17 12:39:01 UTC 2010, 3872, 73, Charging
Wed Feb 17 12:39:16 UTC 2010, 3878, 73, Charging
Wed Feb 17 12:39:31 UTC 2010, 3859, 71, Charging
Wed Feb 17 12:39:46 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:40:01 UTC 2010, 3854, 70, Charging
Wed Feb 17 12:40:16 UTC 2010, 3876, 73, Charging
Wed Feb 17 12:40:31 UTC 2010, 3803, 64, Charging
Wed Feb 17 12:40:46 UTC 2010, 3855, 71, Charging
Wed Feb 17 12:41:01 UTC 2010, 3878, 73, Charging
Wed Feb 17 12:41:16 UTC 2010, 3878, 73, Charging
Wed Feb 17 12:41:31 UTC 2010, 3823, 67, Charging
Wed Feb 17 12:41:46 UTC 2010, 3844, 69, Charging
Wed Feb 17 12:42:01 UTC 2010, 3877, 73, Charging
Wed Feb 17 12:42:16 UTC 2010, 3878, 73, Charging
Wed Feb 17 12:42:31 UTC 2010, 3816, 66, Charging
Wed Feb 17 12:42:46 UTC 2010, 3856, 71, Charging
Wed Feb 17 12:43:01 UTC 2010, 3877, 73, Charging
Wed Feb 17 12:43:17 UTC 2010, 3879, 73, Charging
Wed Feb 17 12:43:32 UTC 2010, 3875, 73, Charging
Wed Feb 17 12:43:47 UTC 2010, 3789, 63, Charging
Wed Feb 17 12:44:02 UTC 2010, 3877, 73, Charging
Wed Feb 17 12:44:17 UTC 2010, 3880, 74, Charging
Wed Feb 17 12:44:32 UTC 2010, 3856, 71, Charging
Wed Feb 17 12:44:47 UTC 2010, 3880, 74, Charging
Wed Feb 17 12:45:02 UTC 2010, 3832, 68, Charging
Wed Feb 17 12:45:17 UTC 2010, 3844, 69, Charging
Wed Feb 17 12:45:32 UTC 2010, 3881, 74, Charging
Wed Feb 17 12:45:47 UTC 2010, 3804, 64, Charging
Wed Feb 17 12:46:02 UTC 2010, 3879, 73, Charging
Wed Feb 17 12:46:17 UTC 2010, 3834, 68, Charging
Wed Feb 17 12:46:32 UTC 2010, 3858, 71, Charging
Wed Feb 17 12:46:47 UTC 2010, 3876, 73, Charging
Wed Feb 17 12:47:02 UTC 2010, 3882, 74, Charging
Wed Feb 17 12:47:17 UTC 2010, 3883, 74, Charging
Wed Feb 17 12:47:33 UTC 2010, 3870, 72, Charging
Wed Feb 17 12:47:48 UTC 2010, 3839, 69, Charging
Wed Feb 17 12:48:03 UTC 2010, 3883, 74, Charging
Wed Feb 17 12:48:18 UTC 2010, 3839, 69, Charging
Wed Feb 17 12:48:33 UTC 2010, 3860, 71, Charging
Wed Feb 17 12:48:48 UTC 2010, 3884, 74, Charging
Wed Feb 17 12:49:03 UTC 2010, 3845, 69, Charging
Wed Feb 17 12:49:18 UTC 2010, 3883, 74, Charging
Wed Feb 17 12:49:33 UTC 2010, 3826, 67, Charging
Wed Feb 17 12:49:48 UTC 2010, 3870, 72, Charging
Wed Feb 17 12:50:03 UTC 2010, 3844, 69, Charging
Wed Feb 17 12:50:18 UTC 2010, 3883, 74, Charging
Wed Feb 17 12:50:33 UTC 2010, 3842, 69, Charging
